url	chapt_title	img_path
https://hutchdatascience.org/Intermediate-Git-GitHub/index.html	Learning Objectives	resources/chapt_screen_images/index.png
https://hutchdatascience.org/Intermediate-Git-GitHub/workshop-notes.html	1 Workshop Notes	resources/chapt_screen_images/workshop-notes.png
https://hutchdatascience.org/Intermediate-Git-GitHub/about-the-authors.html	About the Authors	resources/chapt_screen_images/about-the-authors.png
https://hutchdatascience.org/Intermediate-Git-GitHub/references.html	2 References	resources/chapt_screen_images/references.png
